dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,base_price,surge_multiplier,final_price,zone
2026-04-03,2,2026-04-03 02:00:00,227,28.9,52.2,5.5,0.74,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-03,3,2026-04-03 03:00:00,690,29.8,44.2,10.3,0.76,Cloudy,1,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,4,2026-04-03 04:00:00,709,28.8,52.8,0.6,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,5,2026-04-03 05:00:00,838,26.6,53.5,1.7,0.8,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,6,2026-04-03 06:00:00,711,32.1,50.7,12.2,0.79,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,7,2026-04-03 07:00:00,1155,30.4,54.1,7.6,0.84,Cloudy,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-03,8,2026-04-03 08:00:00,1177,34.4,61.7,2.2,0.84,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-03,9,2026-04-03 09:00:00,1126,31.9,53.0,9.5,0.86,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-03,10,2026-04-03 10:00:00,987,27.7,48.8,5.8,0.83,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,11,2026-04-03 11:00:00,774,28.5,46.8,2.4,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,12,2026-04-03 12:00:00,660,30.3,59.5,2.5,0.8,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,13,2026-04-03 13:00:00,687,32.7,43.2,2.4,0.76,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,14,2026-04-03 14:00:00,703,28.0,51.7,11.1,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,15,2026-04-03 15:00:00,811,30.4,54.6,6.1,0.77,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,16,2026-04-03 16:00:00,352,29.6,50.7,1.9,0.82,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-03,17,2026-04-03 17:00:00,1022,29.8,51.6,3.8,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,18,2026-04-03 18:00:00,875,29.7,44.5,13.8,0.83,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,19,2026-04-03 19:00:00,928,30.1,48.3,5.4,0.81,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-03,20,2026-04-03 20:00:00,615,31.6,45.6,4.0,0.8,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-03,21,2026-04-03 21:00:00,682,29.9,46.6,4.6,0.77,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,22,2026-04-03 22:00:00,717,31.4,53.5,5.5,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-03,23,2026-04-03 23:00:00,661,31.2,54.2,18.2,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-04,0,2026-04-04 00:00:00,268,33.8,51.3,1.5,0.72,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,1,2026-04-04 01:00:00,303,30.0,55.3,5.1,0.71,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,2,2026-04-04 02:00:00,505,26.5,46.5,3.2,0.76,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,3,2026-04-04 03:00:00,696,29.2,44.3,2.6,0.75,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-04,4,2026-04-04 04:00:00,792,30.8,55.9,10.6,0.77,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-04,5,2026-04-04 05:00:00,999,28.3,57.9,11.6,0.72,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,6,2026-04-04 06:00:00,1079,27.4,60.4,9.5,0.8,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-04,7,2026-04-04 07:00:00,1193,31.3,50.7,4.4,0.8,Cloudy,1,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-04,8,2026-04-04 08:00:00,1275,33.5,53.5,0.5,0.84,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-04,9,2026-04-04 09:00:00,497,31.2,45.2,10.3,0.87,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,10,2026-04-04 10:00:00,1011,31.0,52.0,4.3,0.78,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,11,2026-04-04 11:00:00,867,30.0,55.6,4.9,0.81,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,12,2026-04-04 12:00:00,818,28.4,49.8,18.0,0.72,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,13,2026-04-04 13:00:00,552,30.3,55.8,1.6,0.72,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,14,2026-04-04 14:00:00,821,28.4,49.0,8.7,0.79,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,15,2026-04-04 15:00:00,894,30.1,44.4,7.4,0.79,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,16,2026-04-04 16:00:00,937,29.4,53.3,7.4,0.78,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,17,2026-04-04 17:00:00,1051,29.6,54.8,5.8,0.76,Cloudy,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-04,18,2026-04-04 18:00:00,842,30.5,48.7,9.3,0.85,Light Rain,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,19,2026-04-04 19:00:00,944,27.9,49.2,7.1,0.82,Foggy,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,20,2026-04-04 20:00:00,414,25.3,52.9,0.7,0.76,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-04,21,2026-04-04 21:00:00,899,33.8,44.3,7.1,0.72,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-04,22,2026-04-04 22:00:00,744,28.5,49.9,6.1,0.71,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-04,23,2026-04-04 23:00:00,675,31.0,58.1,10.4,0.75,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,0,2026-04-05 00:00:00,766,30.7,53.9,19.0,0.7,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,1,2026-04-05 01:00:00,742,31.5,40.1,3.6,0.72,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,2,2026-04-05 02:00:00,310,27.7,52.1,12.1,0.78,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-05,3,2026-04-05 03:00:00,732,29.7,53.0,3.7,0.75,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,4,2026-04-05 04:00:00,803,33.5,40.5,8.0,0.72,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,5,2026-04-05 05:00:00,881,29.4,53.7,4.6,0.78,Cloudy,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,6,2026-04-05 06:00:00,1064,30.7,48.5,7.7,0.83,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,7,2026-04-05 07:00:00,1239,27.7,51.8,16.1,0.86,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,8,2026-04-05 08:00:00,1280,31.3,46.5,4.0,0.8,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,9,2026-04-05 09:00:00,1243,29.8,47.2,9.0,0.8,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,10,2026-04-05 10:00:00,749,28.5,47.6,1.9,0.81,Light Rain,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,11,2026-04-05 11:00:00,926,29.8,45.4,9.9,0.75,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,12,2026-04-05 12:00:00,784,30.6,49.1,0.8,0.77,Cloudy,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,13,2026-04-05 13:00:00,759,29.4,41.2,4.2,0.79,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,14,2026-04-05 14:00:00,794,31.4,44.4,1.7,0.72,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-05,15,2026-04-05 15:00:00,875,28.7,50.1,4.3,0.79,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,16,2026-04-05 16:00:00,973,33.9,48.1,2.4,0.79,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,17,2026-04-05 17:00:00,921,32.7,53.5,10.0,0.85,Foggy,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,18,2026-04-05 18:00:00,1083,29.4,49.2,3.4,0.77,Cloudy,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,19,2026-04-05 19:00:00,1134,31.0,47.5,10.6,0.82,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,20,2026-04-05 20:00:00,1031,30.2,49.8,2.5,0.77,Clear,0,1,Bangalore,All,65.0,1.25,81.25,City
2026-04-05,21,2026-04-05 21:00:00,884,29.9,48.2,17.5,0.81,Clear,0,1,Bangalore,All,65.0,1.17,76.05,City
2026-04-05,22,2026-04-05 22:00:00,540,32.0,50.9,2.9,0.79,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-05,23,2026-04-05 23:00:00,761,29.2,44.4,1.7,0.71,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,0,2026-04-06 00:00:00,669,29.2,51.2,17.1,0.71,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,1,2026-04-06 01:00:00,713,32.1,50.6,8.6,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,2,2026-04-06 02:00:00,572,33.8,58.2,8.3,0.73,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-06,3,2026-04-06 03:00:00,654,24.6,53.7,10.0,0.78,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,4,2026-04-06 04:00:00,557,29.5,48.1,1.0,0.71,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-06,5,2026-04-06 05:00:00,860,26.3,47.9,8.3,0.8,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,6,2026-04-06 06:00:00,976,28.8,54.0,13.9,0.8,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,7,2026-04-06 07:00:00,1012,32.8,61.1,4.8,0.81,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,8,2026-04-06 08:00:00,981,26.4,52.6,1.2,0.8,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,9,2026-04-06 09:00:00,437,29.4,41.7,0.9,0.83,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-06,10,2026-04-06 10:00:00,958,30.3,45.1,1.1,0.82,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,11,2026-04-06 11:00:00,829,33.5,43.5,12.8,0.8,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,12,2026-04-06 12:00:00,654,30.5,45.3,0.5,0.73,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,13,2026-04-06 13:00:00,550,26.1,49.4,11.8,0.73,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-06,14,2026-04-06 14:00:00,676,29.3,54.0,6.7,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,15,2026-04-06 15:00:00,771,29.6,41.7,3.1,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,16,2026-04-06 16:00:00,923,30.1,51.8,3.0,0.79,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,17,2026-04-06 17:00:00,1009,30.5,45.2,0.9,0.77,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,18,2026-04-06 18:00:00,1076,27.8,47.6,3.9,0.81,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-06,19,2026-04-06 19:00:00,928,27.6,50.0,5.7,0.79,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,20,2026-04-06 20:00:00,871,32.7,45.7,9.8,0.76,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-06,21,2026-04-06 21:00:00,646,27.3,51.6,12.0,0.75,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-06,22,2026-04-06 22:00:00,294,32.8,55.3,11.3,0.71,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-06,23,2026-04-06 23:00:00,590,27.3,44.4,3.3,0.7,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,0,2026-04-07 00:00:00,691,32.7,39.6,0.1,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,1,2026-04-07 01:00:00,697,30.8,61.9,11.8,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,2,2026-04-07 02:00:00,565,30.3,49.4,12.7,0.77,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,3,2026-04-07 03:00:00,669,30.6,45.6,1.1,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,4,2026-04-07 04:00:00,625,33.1,48.4,1.9,0.7,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,5,2026-04-07 05:00:00,603,29.6,57.3,2.9,0.82,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,6,2026-04-07 06:00:00,398,31.2,47.7,2.7,0.83,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,7,2026-04-07 07:00:00,831,26.2,48.1,12.8,0.8,Light Rain,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,8,2026-04-07 08:00:00,1236,29.7,44.3,7.0,0.86,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-07,9,2026-04-07 09:00:00,1112,28.9,55.3,1.9,0.86,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-07,10,2026-04-07 10:00:00,937,31.3,47.1,0.7,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,11,2026-04-07 11:00:00,724,27.1,55.7,17.6,0.79,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,12,2026-04-07 12:00:00,531,30.7,51.1,14.2,0.78,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,13,2026-04-07 13:00:00,678,25.2,44.6,4.7,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,14,2026-04-07 14:00:00,306,30.5,51.1,0.4,0.72,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,15,2026-04-07 15:00:00,782,31.4,48.2,10.1,0.78,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,16,2026-04-07 16:00:00,867,27.1,50.0,7.9,0.79,Clear,1,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,17,2026-04-07 17:00:00,932,28.0,46.6,1.3,0.79,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,18,2026-04-07 18:00:00,410,30.9,50.6,14.2,0.77,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,19,2026-04-07 19:00:00,1012,28.1,47.1,4.1,0.83,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,20,2026-04-07 20:00:00,883,29.6,55.4,0.4,0.82,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-07,21,2026-04-07 21:00:00,749,28.6,42.6,10.0,0.78,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-07,22,2026-04-07 22:00:00,290,27.0,51.9,4.5,0.76,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-07,23,2026-04-07 23:00:00,683,31.2,51.4,8.8,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,0,2026-04-08 00:00:00,470,29.9,55.1,5.4,0.69,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-08,1,2026-04-08 01:00:00,653,28.9,39.5,1.5,0.69,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,2,2026-04-08 02:00:00,699,26.4,55.6,0.8,0.7,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,3,2026-04-08 03:00:00,601,28.9,54.9,1.9,0.76,Foggy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-08,4,2026-04-08 04:00:00,754,30.1,44.4,14.9,0.7,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,5,2026-04-08 05:00:00,330,28.5,56.2,4.9,0.79,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-08,6,2026-04-08 06:00:00,992,30.0,50.9,5.3,0.77,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,7,2026-04-08 07:00:00,1048,33.4,54.4,11.0,0.83,Cloudy,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-08,8,2026-04-08 08:00:00,1195,29.1,56.3,9.6,0.84,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-08,9,2026-04-08 09:00:00,1145,31.6,50.8,3.7,0.83,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-08,10,2026-04-08 10:00:00,849,29.8,43.3,3.6,0.75,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,11,2026-04-08 11:00:00,760,30.8,48.7,7.2,0.79,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,12,2026-04-08 12:00:00,743,32.4,50.0,6.6,0.74,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,13,2026-04-08 13:00:00,709,32.6,50.3,17.9,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,14,2026-04-08 14:00:00,672,31.0,48.6,0.3,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,15,2026-04-08 15:00:00,777,31.2,52.2,0.8,0.71,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,16,2026-04-08 16:00:00,850,29.5,50.2,11.3,0.83,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,17,2026-04-08 17:00:00,952,30.0,43.9,2.4,0.84,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,18,2026-04-08 18:00:00,1046,31.8,55.7,8.7,0.83,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-08,19,2026-04-08 19:00:00,983,30.5,42.9,5.7,0.83,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,20,2026-04-08 20:00:00,864,27.5,57.2,12.1,0.79,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-08,21,2026-04-08 21:00:00,781,29.2,44.9,5.8,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,22,2026-04-08 22:00:00,675,31.3,44.9,8.0,0.7,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-08,23,2026-04-08 23:00:00,668,31.2,42.2,14.1,0.7,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,0,2026-04-09 00:00:00,688,30.8,48.8,12.2,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,1,2026-04-09 01:00:00,662,29.9,54.5,8.8,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,2,2026-04-09 02:00:00,577,32.7,41.4,1.5,0.7,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-09,3,2026-04-09 03:00:00,504,31.0,45.4,2.9,0.74,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-09,4,2026-04-09 04:00:00,735,31.0,47.4,4.7,0.74,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,5,2026-04-09 05:00:00,904,29.3,46.0,6.0,0.79,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,6,2026-04-09 06:00:00,428,30.7,49.8,5.2,0.83,Heavy Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-09,7,2026-04-09 07:00:00,1172,30.7,41.5,1.6,0.82,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-09,8,2026-04-09 08:00:00,963,33.2,58.7,5.3,0.86,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,9,2026-04-09 09:00:00,966,31.4,57.5,1.3,0.87,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,10,2026-04-09 10:00:00,968,26.0,56.8,0.2,0.79,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,11,2026-04-09 11:00:00,859,29.8,48.6,6.1,0.82,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,12,2026-04-09 12:00:00,721,28.1,48.9,0.7,0.76,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,13,2026-04-09 13:00:00,739,29.5,54.8,1.5,0.75,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,14,2026-04-09 14:00:00,517,27.1,53.3,3.0,0.72,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-09,15,2026-04-09 15:00:00,732,28.4,48.0,1.4,0.8,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,16,2026-04-09 16:00:00,920,28.7,48.4,3.3,0.73,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,17,2026-04-09 17:00:00,716,31.2,55.2,1.3,0.82,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,18,2026-04-09 18:00:00,784,30.4,47.2,8.8,0.85,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,19,2026-04-09 19:00:00,1026,26.7,52.8,6.0,0.77,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,20,2026-04-09 20:00:00,902,31.0,61.4,10.7,0.83,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-09,21,2026-04-09 21:00:00,766,30.5,57.6,1.2,0.8,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,22,2026-04-09 22:00:00,692,31.7,53.4,3.0,0.7,Cloudy,1,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-09,23,2026-04-09 23:00:00,641,28.3,49.9,5.7,0.73,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,0,2026-04-10 00:00:00,498,29.1,52.1,6.0,0.7,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,1,2026-04-10 01:00:00,443,26.0,45.5,8.1,0.73,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,2,2026-04-10 02:00:00,671,31.7,50.7,8.7,0.74,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,3,2026-04-10 03:00:00,488,29.8,54.0,9.3,0.72,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,4,2026-04-10 04:00:00,699,25.9,55.6,7.7,0.71,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,5,2026-04-10 05:00:00,745,27.3,57.5,13.1,0.81,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,6,2026-04-10 06:00:00,712,33.3,49.9,6.4,0.76,Light Rain,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,7,2026-04-10 07:00:00,933,33.7,42.3,11.7,0.81,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,8,2026-04-10 08:00:00,1151,29.3,59.5,0.4,0.79,Cloudy,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-10,9,2026-04-10 09:00:00,1135,27.8,51.4,6.1,0.84,Clear,0,0,Bangalore,All,65.0,1.25,81.25,City
2026-04-10,10,2026-04-10 10:00:00,891,30.2,51.6,9.9,0.79,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,11,2026-04-10 11:00:00,688,26.1,55.1,3.8,0.77,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,12,2026-04-10 12:00:00,501,32.5,48.2,8.9,0.76,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,13,2026-04-10 13:00:00,460,26.2,53.8,6.3,0.7,Light Rain,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,14,2026-04-10 14:00:00,593,28.1,35.9,4.7,0.74,Cloudy,0,0,Bangalore,All,65.0,1.0,65.0,City
2026-04-10,15,2026-04-10 15:00:00,730,34.1,47.3,12.3,0.75,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,16,2026-04-10 16:00:00,929,30.3,50.8,3.4,0.75,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,17,2026-04-10 17:00:00,1016,29.2,48.4,13.1,0.78,Clear,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,18,2026-04-10 18:00:00,859,26.9,51.1,7.3,0.85,Foggy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,19,2026-04-10 19:00:00,982,27.8,42.5,1.6,0.81,Cloudy,0,0,Bangalore,All,65.0,1.17,76.05,City
2026-04-10,20,2026-04-10 20:00:00,735,30.4,49.5,16.4,0.77,Foggy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,21,2026-04-10 21:00:00,776,31.6,50.7,4.2,0.77,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,22,2026-04-10 22:00:00,723,33.2,51.4,0.1,0.71,Clear,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-10,23,2026-04-10 23:00:00,656,28.7,44.4,3.3,0.76,Cloudy,0,0,Bangalore,All,65.0,1.08,70.2,City
2026-04-11,0,2026-04-11 00:00:00,756,32.0,49.3,16.3,0.72,Clear,0,1,Bangalore,All,65.0,1.08,70.2,City
2026-04-11,1,2026-04-11 01:00:00,265,30.8,48.8,10.5,0.77,Heavy Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-11,2,2026-04-11 02:00:00,511,29.4,53.1,5.3,0.7,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
2026-04-11,3,2026-04-11 03:00:00,550,33.4,47.8,7.0,0.75,Light Rain,0,1,Bangalore,All,65.0,1.0,65.0,City
